video_id,rally_id,event_rank,clip_id,feature_source,window_strategy,player_order,event_frame_original,prev_event_frame_original,next_event_frame_original,event_offset_frames,window_start_original,window_end_original,frame_count,joints_shape,pos_shape,shuttle_shape,joints_npy,pos_npy,shuttle_npy,validity_npz,source_video,worker_device
41,5,1,41_1_5_1,yolo26x_tracked,bst-compatible,"Top,Bottom",11732,,11756,15,11717,11762,46,46x2x17x2,46x2x2,46x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_1_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_1_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,5,3,41_1_5_3,yolo26x_tracked,bst-compatible,"Top,Bottom",11790,11756,11805,34,11756,11811,56,56x2x17x2,56x2x2,56x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_3_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_3_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,5,5,41_1_5_5,yolo26x_tracked,bst-compatible,"Top,Bottom",11832,11805,11860,27,11805,11866,62,62x2x17x2,62x2x2,62x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_5_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_5_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,5,7,41_1_5_7,yolo26x_tracked,bst-compatible,"Top,Bottom",11888,11860,11940,28,11860,11939,80,80x2x17x2,80x2x2,80x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_7_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_7_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,5,9,41_1_5_9,yolo26x_tracked,bst-compatible,"Top,Bottom",11954,11940,11980,14,11940,11986,47,47x2x17x2,47x2x2,47x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_9_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_9_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_9_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_9_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,5,11,41_1_5_11,yolo26x_tracked,bst-compatible,"Top,Bottom",11994,11980,,14,11980,12008,29,29x2x17x2,29x2x2,29x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_11_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_11_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_11_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_5_11_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,6,2,41_1_6_4,yolo26x_tracked,bst-compatible,"Top,Bottom",12807,12770,12828,37,12770,12834,65,65x2x17x2,65x2x2,65x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_4_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_4_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,6,4,41_1_6_6,yolo26x_tracked,bst-compatible,"Top,Bottom",12858,12828,12891,30,12828,12897,70,70x2x17x2,70x2x2,70x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_6_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_6_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,6,6,41_1_6_8,yolo26x_tracked,bst-compatible,"Top,Bottom",12919,12891,12947,28,12891,12953,63,63x2x17x2,63x2x2,63x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_8_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_8_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_8_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_6_8_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,1,41_1_7_3,yolo26x_tracked,bst-compatible,"Top,Bottom",13502,,13540,15,13487,13546,60,60x2x17x2,60x2x2,60x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_3_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_3_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,3,41_1_7_5,yolo26x_tracked,bst-compatible,"Top,Bottom",13565,13540,13579,25,13540,13585,46,46x2x17x2,46x2x2,46x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_5_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_5_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,5,41_1_7_7,yolo26x_tracked,bst-compatible,"Top,Bottom",13593,13579,13610,14,13579,13616,38,38x2x17x2,38x2x2,38x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_7_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_7_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,7,41_1_7_9,yolo26x_tracked,bst-compatible,"Top,Bottom",13635,13610,13669,25,13610,13675,66,66x2x17x2,66x2x2,66x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_9_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_9_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_9_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_9_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,9,41_1_7_11,yolo26x_tracked,bst-compatible,"Top,Bottom",13703,13669,13735,34,13669,13741,73,73x2x17x2,73x2x2,73x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_11_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_11_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_11_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_11_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,11,41_1_7_13,yolo26x_tracked,bst-compatible,"Top,Bottom",13750,13735,13780,15,13735,13786,52,52x2x17x2,52x2x2,52x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_13_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_13_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_13_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_13_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,13,41_1_7_15,yolo26x_tracked,bst-compatible,"Top,Bottom",13791,13780,13803,11,13780,13809,30,30x2x17x2,30x2x2,30x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_15_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_15_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_15_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_15_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,7,15,41_1_7_17,yolo26x_tracked,bst-compatible,"Top,Bottom",13815,13803,13839,12,13803,13845,43,43x2x17x2,43x2x2,43x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_17_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_17_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_17_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_7_17_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,1,41_1_8_4,yolo26x_tracked,bst-compatible,"Top,Bottom",14378,,14397,15,14363,14403,41,41x2x17x2,41x2x2,41x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_4_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_4_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,3,41_1_8_6,yolo26x_tracked,bst-compatible,"Top,Bottom",14423,14397,14463,26,14397,14469,73,73x2x17x2,73x2x2,73x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_6_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_6_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,5,41_1_8_8,yolo26x_tracked,bst-compatible,"Top,Bottom",14486,14463,14515,23,14463,14521,59,59x2x17x2,59x2x2,59x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_8_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_8_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_8_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_8_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,7,41_1_8_10,yolo26x_tracked,bst-compatible,"Top,Bottom",14542,14515,14594,27,14515,14593,79,79x2x17x2,79x2x2,79x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_10_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_10_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_10_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_10_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,9,41_1_8_12,yolo26x_tracked,bst-compatible,"Top,Bottom",14619,14594,14647,25,14594,14653,60,60x2x17x2,60x2x2,60x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_12_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_12_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_12_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_12_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,11,41_1_8_14,yolo26x_tracked,bst-compatible,"Top,Bottom",14677,14647,14715,30,14647,14721,75,75x2x17x2,75x2x2,75x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_14_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_14_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_14_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_14_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,13,41_1_8_16,yolo26x_tracked,bst-compatible,"Top,Bottom",14751,14715,14780,36,14715,14786,72,72x2x17x2,72x2x2,72x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_16_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_16_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_16_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_16_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,15,41_1_8_18,yolo26x_tracked,bst-compatible,"Top,Bottom",14810,14780,14840,30,14780,14846,67,67x2x17x2,67x2x2,67x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_18_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_18_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_18_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_18_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,17,41_1_8_20,yolo26x_tracked,bst-compatible,"Top,Bottom",14890,14840,14904,45,14845,14910,66,66x2x17x2,66x2x2,66x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_20_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_20_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_20_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_20_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,19,41_1_8_22,yolo26x_tracked,bst-compatible,"Top,Bottom",14937,14904,14979,33,14904,14985,82,82x2x17x2,82x2x2,82x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_22_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_22_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_22_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_22_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,21,41_1_8_24,yolo26x_tracked,bst-compatible,"Top,Bottom",15003,14979,15027,24,14979,15033,55,55x2x17x2,55x2x2,55x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_24_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_24_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_24_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_24_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
41,8,23,41_1_8_26,yolo26x_tracked,bst-compatible,"Top,Bottom",15042,15027,15070,15,15027,15076,50,50x2x17x2,50x2x2,50x2,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_26_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_26_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_26_shuttle.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_1_8_26_validity.npz,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,1
